trial,time,x,y
1,0.001,8,-269
1,0.101,8,-268
1,0.119,8,-267
1,0.137,8,-263
1,0.151,8,-257
1,0.172,8,-250
1,0.200,9,-237
1,0.219,10,-230
1,0.238,10,-222
1,0.257,11,-215
1,0.270,11,-211
1,0.289,12,-203
1,0.301,13,-194
1,0.318,14,-189
1,0.335,15,-181
1,0.353,16,-174
1,0.369,16,-167
1,0.387,16,-161
1,0.401,16,-157
1,0.421,16,-149
1,0.446,17,-139
1,0.466,17,-135
1,0.483,17,-131
1,0.501,17,-125
1,0.518,17,-123
1,0.535,17,-118
1,0.551,18,-114
1,0.568,18,-110
1,0.584,18,-108
1,0.602,16,-103
1,0.618,12,-97
1,0.649,-1,-83
1,0.668,-12,-72
1,0.685,-24,-59
1,0.701,-36,-45
1,0.718,-42,-37
1,0.735,-56,-24
1,0.751,-70,-9
1,0.768,-86,8
1,0.785,-94,17
1,0.801,-110,35
1,0.819,-126,52
1,0.835,-142,69
1,0.851,-151,77
1,0.868,-168,95
1,0.887,-186,112
1,0.904,-202,129
1,0.918,-210,138
1,0.938,-226,157
1,0.951,-241,175
1,0.971,-253,190
1,0.985,-259,197
1,1.003,-270,211
1,1.018,-280,225
1,1.049,-291,241
1,1.068,-297,249
1,1.084,-302,256
1,1.100,-304,260
1,1.117,-305,261
1,1.134,-304,261
2,0.000,-6,-277
2,0.137,-5,-275
2,0.154,-6,-273
2,0.186,-6,-270
2,0.204,-7,-267
2,0.235,-8,-258
2,0.252,-8,-251
2,0.268,-8,-247
2,0.285,-9,-240
2,0.302,-10,-233
2,0.318,-10,-223
2,0.335,-11,-212
2,0.351,-11,-207
2,0.372,-12,-196
2,0.385,-12,-185
2,0.401,-12,-173
2,0.418,-12,-166
2,0.435,-12,-153
2,0.452,-12,-141
2,0.468,-12,-131
2,0.485,-12,-125
2,0.502,-12,-111
2,0.518,-10,-96
2,0.535,-10,-82
2,0.551,-9,-75
2,0.568,-8,-63
2,0.585,-5,-50
2,0.601,-2,-39
2,0.619,-1,-35
2,0.635,0,-28
2,0.652,-2,-22
2,0.668,-5,-14
2,0.685,-8,-10
2,0.701,-16,-2
2,0.718,-28,7
2,0.737,-42,16
2,0.751,-50,21
2,0.768,-68,31
2,0.785,-89,42
2,0.802,-111,55
2,0.818,-123,63
2,0.835,-147,77
2,0.852,-171,91
2,0.868,-196,105
2,0.885,-209,112
2,0.902,-233,127
2,0.918,-256,143
2,0.935,-276,159
2,0.951,-284,165
2,0.968,-300,179
2,0.985,-315,193
2,1.002,-328,203
2,1.019,-335,207
2,1.035,-347,216
2,1.053,-357,225
2,1.074,-364,232
2,1.100,-372,241
2,1.118,-374,243
2,1.135,-374,244
3,0.000,4,-281
3,0.051,2,-279
3,0.068,2,-275
3,0.086,0,-271
3,0.101,0,-269
3,0.134,-4,-253
3,0.150,-6,-245
3,0.167,-6,-241
3,0.183,-6,-233
3,0.200,-7,-226
3,0.217,-7,-219
3,0.233,-7,-215
3,0.250,-7,-207
3,0.267,-7,-199
3,0.283,-6,-193
3,0.300,-6,-191
3,0.317,-6,-185
3,0.333,-6,-180
3,0.350,-6,-176
3,0.367,-6,-174
3,0.385,-6,-170
3,0.402,-6,-166
3,0.419,-6,-163
3,0.452,-6,-161
3,0.468,-6,-159
3,0.488,-6,-157
3,0.507,-7,-156
3,0.518,-7,-155
3,0.553,-7,-153
3,0.574,-8,-151
3,0.586,-8,-149
3,0.604,-8,-145
3,0.618,-8,-141
3,0.636,-9,-135
3,0.651,-10,-131
3,0.668,-10,-123
3,0.684,-11,-112
3,0.708,-12,-96
3,0.733,-14,-69
3,0.751,-17,-52
3,0.768,-20,-43
3,0.784,-26,-25
3,0.801,-35,-6
3,0.818,-48,13
3,0.834,-54,23
3,0.852,-70,44
3,0.868,-86,66
3,0.885,-103,88
3,0.901,-120,109
3,0.918,-128,121
3,0.934,-143,143
3,0.953,-156,163
3,0.982,-175,187
3,1.002,-186,201
3,1.030,-201,219
3,1.051,-208,230
3,1.075,-217,242
3,1.083,-219,245
3,1.100,-221,247
3,1.116,-224,249
3,1.133,-225,251
4,0.000,-8,-283
4,0.034,-8,-281
4,0.054,-8,-279
4,0.071,-8,-277
4,0.087,-8,-275
4,0.104,-9,-273
4,0.120,-9,-270
4,0.139,-10,-266
4,0.169,-10,-258
4,0.186,-10,-254
4,0.202,-10,-250
4,0.218,-10,-247
4,0.236,-10,-242
4,0.252,-10,-237
4,0.270,-10,-233
4,0.285,-10,-232
4,0.303,-10,-229
4,0.318,-10,-226
4,0.336,-10,-224
4,0.352,-9,-219
4,0.369,-9,-215
4,0.386,-9,-213
4,0.402,-8,-208
4,0.419,-8,-205
4,0.435,-8,-200
4,0.454,-8,-197
4,0.468,-8,-194
4,0.487,-8,-193
4,0.502,-8,-189
4,0.519,-7,-184
4,0.535,-7,-180
4,0.552,-7,-178
4,0.569,-6,-176
4,0.585,-6,-174
4,0.601,-5,-171
4,0.620,-5,-169
4,0.635,-4,-165
4,0.651,-3,-161
4,0.669,-2,-155
4,0.685,-2,-150
4,0.702,0,-138
4,0.718,2,-125
4,0.735,6,-107
4,0.752,7,-98
4,0.769,10,-76
4,0.785,14,-55
4,0.801,18,-37
4,0.818,20,-27
4,0.836,25,-8
4,0.852,31,14
4,0.868,38,39
4,0.885,44,51
4,0.902,54,79
4,0.919,66,105
4,0.935,77,127
4,0.951,82,138
4,0.968,90,156
4,0.985,98,174
4,1.002,103,191
4,1.023,106,203
4,1.041,108,215
4,1.052,108,221
4,1.089,114,243
4,1.106,117,252
4,1.118,118,256
4,1.134,120,260
4,1.152,121,261
5,0.000,-8,-271
5,0.052,-8,-269
5,0.101,-8,-267
5,0.118,-8,-265
5,0.134,-8,-260
5,0.151,-8,-257
5,0.168,-8,-253
5,0.188,-8,-249
5,0.201,-8,-245
5,0.219,-8,-241
5,0.235,-8,-240
5,0.252,-8,-237
5,0.268,-7,-235
5,0.285,-7,-232
5,0.302,-7,-231
5,0.318,-6,-227
5,0.335,-6,-222
5,0.351,-5,-217
5,0.368,-4,-215
5,0.384,-4,-213
5,0.401,-4,-211
5,0.418,-3,-208
5,0.436,-2,-207
5,0.452,-2,-203
5,0.469,-2,-201
5,0.485,-1,-198
5,0.502,-1,-197
5,0.519,-1,-196
5,0.535,-1,-195
5,0.552,-1,-193
5,0.568,-2,-191
5,0.585,-3,-184
5,0.601,-5,-175
5,0.618,-7,-162
5,0.634,-8,-155
5,0.652,-10,-140
5,0.668,-12,-122
5,0.686,-16,-103
5,0.701,-18,-92
5,0.718,-22,-71
5,0.735,-24,-50
5,0.751,-26,-27
5,0.768,-26,-15
5,0.785,-26,11
5,0.802,-26,35
5,0.818,-24,59
5,0.835,-23,71
5,0.851,-20,93
5,0.875,-16,124
5,0.897,-14,143
5,0.916,-11,162
5,0.933,-9,178
5,0.951,-7,193
5,0.967,-6,201
5,0.984,0,217
5,1.001,5,231
5,1.039,12,249
5,1.057,16,255
5,1.082,20,260
5,1.101,22,263
5,1.116,24,265
5,1.133,26,265
5,1.149,26,263
6,0.001,-3,-271
6,0.088,-4,-269
6,0.135,-5,-262
6,0.152,-5,-260
6,0.169,-6,-256
6,0.186,-6,-253
6,0.203,-6,-251
6,0.219,-6,-250
6,0.236,-6,-249
6,0.252,-6,-247
6,0.269,-7,-244
6,0.285,-6,-242
6,0.304,-6,-241
6,0.319,-6,-239
6,0.338,-6,-237
6,0.356,-6,-235
6,0.370,-6,-234
6,0.389,-6,-232
6,0.402,-6,-230
6,0.418,-6,-229
6,0.435,-6,-225
6,0.452,-6,-221
6,0.468,-6,-217
6,0.485,-6,-215
6,0.501,-6,-213
6,0.519,-6,-208
6,0.535,-6,-201
6,0.551,-6,-198
6,0.568,-6,-190
6,0.586,-5,-181
6,0.602,-4,-170
6,0.618,-1,-156
6,0.635,0,-149
6,0.653,5,-132
6,0.669,10,-113
6,0.686,18,-89
6,0.702,22,-78
6,0.719,32,-55
6,0.736,43,-33
6,0.752,56,-10
6,0.771,70,13
6,0.787,77,25
6,0.802,88,45
6,0.822,98,63
6,0.835,104,73
6,0.853,113,91
6,0.868,122,108
6,0.885,126,116
6,0.902,133,131
6,0.919,139,143
6,0.935,144,156
6,0.951,150,170
6,0.968,154,177
6,0.985,160,191
6,1.001,166,203
6,1.018,173,215
6,1.035,176,221
6,1.054,182,231
6,1.068,188,239
6,1.085,192,243
6,1.101,194,245
6,1.119,196,247
6,1.135,198,247
7,0.000,-8,-271
7,0.051,-8,-270
7,0.070,-8,-269
7,0.101,-8,-267
7,0.118,-7,-263
7,0.135,-7,-257
7,0.151,-6,-251
7,0.168,-6,-247
7,0.185,-5,-241
7,0.201,-4,-236
7,0.218,-3,-231
7,0.235,-2,-228
7,0.252,-1,-222
7,0.269,0,-217
7,0.285,1,-212
7,0.305,2,-206
7,0.323,3,-200
7,0.335,4,-197
7,0.352,4,-194
7,0.368,5,-193
7,0.385,6,-189
7,0.402,6,-186
7,0.418,7,-183
7,0.435,7,-181
7,0.452,8,-178
7,0.469,8,-177
7,0.485,8,-175
7,0.520,9,-173
7,0.552,10,-171
7,0.568,10,-169
7,0.585,10,-166
7,0.603,11,-162
7,0.618,12,-158
7,0.635,12,-156
7,0.652,14,-148
7,0.669,18,-135
7,0.685,24,-120
7,0.702,27,-111
7,0.718,36,-89
7,0.736,48,-67
7,0.753,63,-43
7,0.768,72,-29
7,0.790,100,11
7,0.802,110,25
7,0.818,130,51
7,0.835,140,63
7,0.851,159,85
7,0.868,176,106
7,0.885,194,126
7,0.902,210,145
7,0.920,219,154
7,0.935,234,168
7,0.953,250,181
7,0.968,257,187
7,0.985,271,197
7,1.002,283,207
7,1.018,292,215
7,1.035,296,218
7,1.052,302,224
7,1.079,309,228
7,1.099,310,229
7,1.119,311,230
7,1.150,312,231
7,1.185,312,230
8,0.001,-3,-270
8,0.069,-4,-269
8,0.102,-4,-266
8,0.118,-3,-265
8,0.135,-3,-261
8,0.152,-3,-256
8,0.169,-2,-251
8,0.185,-2,-244
8,0.202,-1,-240
8,0.219,0,-233
8,0.235,2,-225
8,0.252,4,-217
8,0.269,4,-213
8,0.285,6,-204
8,0.302,9,-194
8,0.318,10,-189
8,0.335,14,-179
8,0.352,18,-170
8,0.369,22,-161
8,0.385,24,-158
8,0.402,26,-152
8,0.419,28,-147
8,0.435,31,-141
8,0.452,32,-139
8,0.468,34,-134
8,0.485,37,-129
8,0.502,39,-125
8,0.519,42,-120
8,0.535,43,-119
8,0.551,44,-115
8,0.568,47,-109
8,0.585,51,-101
8,0.603,54,-96
8,0.618,64,-80
8,0.636,77,-58
8,0.651,94,-33
8,0.669,104,-21
8,0.685,123,4
8,0.706,142,27
8,0.723,161,50
8,0.735,170,61
8,0.751,188,81
8,0.768,204,98
8,0.785,221,115
8,0.801,229,123
8,0.818,245,137
8,0.835,259,150
8,0.851,270,161
8,0.868,276,166
8,0.885,287,176
8,0.901,296,185
8,0.918,306,194
8,0.935,310,198
8,0.952,320,207
8,0.968,330,215
8,0.985,338,223
8,1.012,346,227
8,1.033,353,233
8,1.051,357,237
8,1.068,358,238
8,1.085,360,239
8,1.101,361,239
