trial,time,x,y
1,0.000,-1,-280
1,0.238,-1,-279
1,0.271,-1,-278
1,0.321,-1,-277
1,0.337,-1,-276
1,0.368,-1,-275
1,0.384,0,-273
1,0.401,0,-272
1,0.418,1,-270
1,0.436,1,-266
1,0.466,0,-261
1,0.484,0,-258
1,0.502,-1,-254
1,0.518,-1,-250
1,0.534,-2,-247
1,0.550,-2,-243
1,0.567,-3,-240
1,0.584,-2,-237
1,0.601,-2,-234
1,0.618,-2,-232
1,0.636,-2,-229
1,0.655,-1,-226
1,0.668,-1,-223
1,0.686,0,-220
1,0.702,1,-219
1,0.721,1,-216
1,0.735,1,-214
1,0.754,2,-210
1,0.768,2,-209
1,0.786,2,-206
1,0.802,3,-204
1,0.818,3,-201
1,0.835,3,-200
1,0.853,3,-197
1,0.868,3,-194
1,0.886,3,-190
1,0.903,3,-189
1,0.918,2,-186
1,0.936,2,-182
1,0.951,1,-180
1,0.980,-1,-175
1,1.000,-2,-172
1,1.017,-4,-168
1,1.033,-5,-166
1,1.051,-7,-162
1,1.068,-9,-159
1,1.085,-11,-155
1,1.101,-12,-152
1,1.120,-15,-147
1,1.135,-19,-142
1,1.155,-23,-136
1,1.168,-25,-133
1,1.185,-29,-127
1,1.201,-33,-122
1,1.221,-37,-116
1,1.235,-43,-109
1,1.257,-46,-103
1,1.276,-49,-98
1,1.299,-53,-92
1,1.319,-57,-86
1,1.336,-61,-81
1,1.351,-64,-76
1,1.369,-67,-70
1,1.384,-69,-68
1,1.402,-71,-64
1,1.418,-76,-59
1,1.435,-80,-54
1,1.452,-84,-50
1,1.471,-85,-48
1,1.485,-88,-44
1,1.503,-91,-40
1,1.523,-95,-36
1,1.534,-97,-34
1,1.553,-99,-30
1,1.568,-101,-28
1,1.585,-103,-25
1,1.601,-103,-24
1,1.619,-105,-22
1,1.634,-106,-20
1,1.652,-107,-18
1,1.668,-107,-16
1,1.685,-109,-14
1,1.701,-110,-12
1,1.718,-111,-10
1,1.754,-113,-8
1,1.782,-115,-6
1,1.818,-117,-4
1,1.835,-118,-3
1,1.851,-119,-2
1,1.884,-119,-1
1,1.902,-120,0
1,1.917,-122,3
1,1.935,-124,5
1,1.951,-125,6
1,1.969,-126,7
1,1.985,-128,8
1,2.001,-130,10
1,2.018,-131,10
1,2.034,-133,12
1,2.051,-136,14
1,2.067,-139,16
1,2.101,-142,19
1,2.118,-145,21
1,2.135,-148,24
1,2.153,-151,26
1,2.182,-156,30
1,2.201,-160,33
1,2.217,-164,37
1,2.237,-165,39
1,2.251,-166,40
1,2.268,-168,43
1,2.285,-171,46
1,2.301,-173,48
1,2.318,-176,52
1,2.335,-179,55
1,2.351,-182,59
1,2.369,-183,60
1,2.384,-186,64
1,2.401,-189,67
1,2.419,-193,70
1,2.435,-195,72
1,2.466,-201,79
1,2.487,-203,82
1,2.501,-204,84
1,2.517,-207,88
1,2.534,-209,92
1,2.549,-211,96
1,2.566,-212,99
1,2.583,-214,103
1,2.599,-215,107
1,2.616,-217,111
1,2.633,-218,112
1,2.649,-219,117
1,2.666,-221,122
1,2.683,-223,127
1,2.700,-224,130
1,2.717,-226,136
1,2.734,-227,142
1,2.751,-229,147
1,2.767,-230,153
1,2.784,-231,156
1,2.801,-231,162
1,2.817,-231,167
1,2.834,-232,172
1,2.850,-232,175
1,2.867,-232,179
1,2.884,-231,183
1,2.900,-231,188
1,2.917,-231,190
1,2.934,-231,194
1,2.950,-231,198
1,2.968,-230,202
1,2.998,-229,210
1,3.017,-229,216
1,3.034,-228,223
1,3.062,-228,234
1,3.084,-227,241
1,3.100,-227,251
3,0.001,-15,-278
3,0.051,-14,-278
3,0.068,-13,-278
3,0.103,-11,-275
3,0.118,-9,-274
3,0.135,-8,-269
3,0.167,-8,-257
3,0.184,-7,-254
3,0.202,-7,-246
3,0.217,-6,-240
3,0.233,-5,-237
3,0.250,-5,-231
3,0.267,-3,-224
3,0.283,-2,-218
3,0.300,0,-212
3,0.317,1,-208
3,0.334,3,-201
3,0.352,5,-193
3,0.368,8,-185
3,0.385,9,-181
3,0.402,11,-172
3,0.418,14,-164
3,0.435,17,-156
3,0.452,19,-151
3,0.468,23,-144
3,0.485,25,-135
3,0.502,28,-128
3,0.518,29,-124
3,0.535,32,-116
3,0.552,35,-109
3,0.568,38,-102
3,0.586,41,-95
3,0.602,41,-92
3,0.618,44,-86
3,0.635,46,-80
3,0.652,47,-77
3,0.668,49,-72
3,0.685,50,-67
3,0.702,51,-62
3,0.718,52,-60
3,0.735,51,-54
3,0.752,51,-49
3,0.768,51,-46
3,0.785,51,-42
3,0.803,51,-40
3,0.818,49,-35
3,0.835,48,-30
3,0.851,45,-24
3,0.868,43,-20
3,0.885,39,-14
3,0.901,36,-7
3,0.920,33,1
3,0.935,31,4
3,0.952,29,12
3,0.968,26,20
3,0.985,23,28
3,1.001,22,31
3,1.018,19,39
3,1.035,17,46
3,1.051,16,53
3,1.068,15,56
3,1.085,14,62
3,1.101,13,68
3,1.118,13,74
3,1.134,13,77
3,1.152,12,82
3,1.168,11,87
3,1.185,11,92
3,1.202,11,94
3,1.218,10,98
3,1.236,9,102
3,1.252,9,106
3,1.268,9,108
3,1.285,8,112
3,1.302,7,116
3,1.318,7,120
3,1.335,7,121
3,1.352,7,124
3,1.368,6,128
3,1.385,6,132
3,1.401,6,134
3,1.418,6,137
3,1.434,6,141
3,1.451,6,144
3,1.468,6,146
3,1.484,6,151
3,1.502,6,155
3,1.518,6,158
3,1.534,6,160
3,1.551,5,163
3,1.568,5,166
3,1.585,5,169
3,1.601,4,172
3,1.618,3,174
3,1.635,3,176
3,1.652,3,178
3,1.668,2,180
3,1.685,2,181
3,1.701,1,183
3,1.718,1,185
3,1.734,1,187
3,1.752,1,188
3,1.768,1,190
3,1.784,0,192
3,1.802,0,194
3,1.834,-1,196
3,1.851,-1,198
3,1.868,-1,201
3,1.884,-1,202
3,1.901,-1,206
3,1.918,-1,209
3,1.934,-1,212
3,1.951,-1,214
3,1.968,-1,218
3,1.985,-1,222
3,2.017,-1,230
3,2.034,-1,236
3,2.051,-1,242
3,2.068,-1,248
3,2.084,-2,252
3,2.101,-3,258
3,2.118,-3,266
3,2.134,-1,277
5,0.001,9,-284
5,0.028,11,-284
5,0.049,12,-282
5,0.060,13,-280
5,0.072,13,-277
5,0.088,14,-275
5,0.104,15,-268
5,0.137,15,-258
5,0.154,15,-252
5,0.171,15,-244
5,0.187,16,-238
5,0.204,17,-234
5,0.220,17,-227
5,0.238,17,-221
5,0.255,17,-216
5,0.271,17,-209
5,0.288,17,-206
5,0.305,17,-201
5,0.322,17,-195
5,0.339,17,-190
5,0.355,17,-188
5,0.372,17,-183
5,0.390,16,-179
5,0.405,15,-174
5,0.421,15,-171
5,0.438,13,-166
5,0.454,13,-162
5,0.472,11,-158
5,0.488,10,-155
5,0.504,7,-149
5,0.520,4,-144
5,0.537,0,-140
5,0.554,-2,-137
5,0.570,-6,-131
5,0.587,-11,-125
