trial,time,x,y
1,0.001,-1,-277
1,0.101,-1,-276
1,0.153,-1,-275
1,0.218,-1,-274
1,0.334,0,-273
1,0.389,0,-272
1,0.504,0,-271
1,0.553,0,-270
1,0.721,0,-269
1,0.796,0,-268
1,0.852,0,-267
1,0.867,0,-266
1,0.884,0,-263
1,0.901,1,-258
1,0.917,1,-256
1,0.934,1,-251
1,0.952,1,-246
1,0.982,2,-236
1,1.001,2,-231
1,1.017,2,-226
1,1.035,2,-220
1,1.051,2,-217
1,1.068,2,-215
1,1.084,2,-212
1,1.105,2,-208
1,1.117,2,-206
1,1.134,2,-202
1,1.150,2,-199
1,1.167,2,-196
1,1.183,2,-195
1,1.200,3,-192
1,1.217,3,-189
1,1.233,3,-186
1,1.251,3,-182
1,1.267,3,-181
1,1.284,3,-178
1,1.300,3,-176
1,1.317,3,-175
1,1.333,3,-174
1,1.351,3,-171
1,1.367,3,-168
1,1.383,3,-166
1,1.400,3,-163
1,1.417,3,-160
1,1.436,2,-158
1,1.450,2,-156
1,1.484,3,-153
1,1.501,3,-150
1,1.517,3,-147
1,1.535,4,-146
1,1.550,4,-142
1,1.567,4,-140
1,1.584,4,-138
1,1.601,4,-136
1,1.618,4,-135
1,1.634,5,-133
1,1.659,6,-131
1,1.668,6,-128
1,1.684,7,-127
1,1.701,7,-125
1,1.720,8,-124
1,1.735,8,-122
1,1.755,9,-120
1,1.783,10,-118
1,1.800,10,-117
1,1.817,10,-116
1,1.834,10,-115
1,1.850,10,-114
1,1.868,11,-113
1,1.884,11,-112
1,1.904,12,-110
1,1.917,12,-109
1,1.935,13,-107
1,1.950,13,-106
1,1.968,14,-103
1,1.984,14,-101
1,2.001,14,-99
1,2.017,15,-96
1,2.035,15,-95
1,2.052,15,-91
1,2.067,16,-86
1,2.084,16,-82
1,2.100,16,-80
1,2.117,16,-75
1,2.133,16,-69
1,2.150,17,-63
1,2.166,17,-60
1,2.184,18,-54
1,2.200,18,-48
1,2.217,18,-43
1,2.233,18,-41
1,2.253,19,-36
1,2.281,19,-29
1,2.300,20,-26
1,2.316,20,-23
1,2.337,20,-20
1,2.350,19,-16
1,2.366,19,-14
1,2.383,19,-10
1,2.401,19,-8
1,2.417,19,-6
1,2.436,19,-3
1,2.464,18,1
1,2.483,18,4
1,2.500,18,7
1,2.518,18,8
1,2.534,18,10
1,2.554,18,13
1,2.566,18,14
1,2.584,18,16
1,2.600,18,18
1,2.618,18,20
1,2.633,18,23
1,2.651,18,24
1,2.667,18,27
1,2.684,18,30
1,2.700,18,32
1,2.717,18,34
1,2.735,18,36
1,2.750,18,40
1,2.769,17,44
1,2.784,17,46
1,2.801,17,49
1,2.816,17,52
1,2.833,17,56
1,2.850,17,58
1,2.867,16,63
1,2.883,16,68
1,2.899,16,72
1,2.915,15,74
1,2.932,14,79
1,2.949,14,84
1,2.965,14,88
1,2.983,13,90
1,3.000,12,95
1,3.018,12,100
1,3.033,11,105
1,3.050,10,108
1,3.066,10,112
1,3.084,8,118
1,3.100,8,123
1,3.117,8,126
1,3.134,7,130
1,3.150,6,136
1,3.167,6,141
1,3.183,5,143
1,3.201,4,148
1,3.216,4,152
1,3.237,3,158
1,3.249,3,160
1,3.265,2,165
1,3.282,2,169
1,3.299,1,174
1,3.315,1,176
1,3.332,0,181
1,3.349,0,184
1,3.365,-1,188
1,3.382,-2,190
1,3.399,-2,195
1,3.415,-3,199
1,3.432,-4,203
1,3.449,-4,204
1,3.467,-4,208
1,3.487,-5,211
1,3.503,-6,214
1,3.516,-6,216
1,3.533,-6,218
1,3.551,-6,220
1,3.565,-6,222
1,3.582,-7,224
1,3.599,-7,225
1,3.615,-8,226
1,3.632,-8,227
1,3.648,-8,228
1,3.684,-8,229
1,3.700,-8,230
1,3.734,-9,231
1,3.751,-9,232
2,0.001,-4,-276
2,0.084,-4,-277
2,0.234,-3,-274
2,0.251,-3,-273
2,0.269,-3,-272
2,0.285,-3,-271
2,0.302,-3,-270
2,0.319,-3,-268
2,0.351,-3,-264
2,0.368,-3,-262
2,0.384,-3,-259
2,0.400,-3,-257
2,0.418,-2,-254
2,0.435,-2,-253
2,0.451,-2,-252
2,0.468,-2,-250
2,0.485,-2,-248
2,0.501,-2,-244
2,0.524,-2,-241
2,0.552,-1,-237
2,0.566,0,-235
2,0.583,0,-234
2,0.600,0,-233
2,0.616,0,-232
2,0.633,0,-230
2,0.650,0,-229
2,0.666,0,-228
2,0.683,0,-226
2,0.699,0,-225
2,0.716,0,-223
2,0.733,0,-222
2,0.750,0,-221
2,0.766,1,-220
2,0.783,1,-218
2,0.816,1,-216
2,0.866,1,-214
2,0.917,1,-213
2,0.950,1,-212
2,1.000,1,-211
2,1.017,2,-211
2,1.033,2,-210
2,1.068,2,-209
2,1.085,2,-208
2,1.118,2,-206
2,1.151,2,-205
2,1.168,2,-204
2,1.184,2,-203
2,1.201,2,-202
2,1.234,2,-201
2,1.251,2,-200
2,1.285,2,-199
2,1.301,2,-198
2,1.334,2,-197
2,1.351,2,-196
2,1.385,2,-195
2,1.401,2,-194
2,1.418,2,-193
2,1.435,2,-191
2,1.451,3,-187
2,1.468,3,-185
2,1.484,4,-180
2,1.501,4,-176
2,1.517,4,-172
2,1.534,4,-170
2,1.551,4,-164
2,1.568,4,-160
2,1.584,5,-156
2,1.600,5,-155
2,1.617,5,-151
2,1.634,5,-148
2,1.651,5,-144
2,1.667,5,-140
2,1.684,5,-139
2,1.700,5,-137
2,1.717,5,-134
2,1.734,4,-132
2,1.751,4,-130
2,1.767,4,-126
2,1.784,4,-124
2,1.800,4,-121
2,1.817,4,-120
2,1.834,4,-118
2,1.850,4,-117
2,1.868,4,-115
2,1.884,4,-114
2,1.901,4,-110
2,1.917,3,-107
2,1.934,3,-104
2,1.950,3,-102
2,1.971,2,-99
2,1.984,2,-96
2,2.001,1,-91
2,2.017,1,-88
2,2.034,0,-83
2,2.051,-2,-77
2,2.067,-4,-72
2,2.084,-9,-61
2,2.100,-16,-45
2,2.117,-23,-29
2,2.133,-32,-13
2,2.150,-36,-5
2,2.167,-46,10
2,2.183,-55,24
2,2.200,-62,35
2,2.217,-66,40
2,2.234,-72,50
2,2.250,-78,60
2,2.267,-85,70
2,2.284,-88,75
2,2.300,-96,84
2,2.317,-103,92
2,2.333,-107,96
2,2.350,-115,104
2,2.367,-123,111
2,2.384,-131,118
2,2.400,-136,122
2,2.417,-146,130
2,2.434,-156,139
2,2.450,-166,147
2,2.466,-171,150
2,2.483,-180,158
2,2.500,-189,164
2,2.517,-198,169
2,2.533,-204,174
2,2.550,-208,176
2,2.567,-214,180
2,2.583,-220,184
2,2.600,-226,187
2,2.617,-228,189
2,2.634,-234,192
2,2.650,-239,195
2,2.666,-241,196
2,2.683,-245,199
2,2.700,-249,202
2,2.717,-253,204
2,2.733,-255,205
2,2.750,-259,207
2,2.767,-262,209
2,2.784,-264,212
2,2.800,-266,213
2,2.816,-268,215
2,2.834,-270,218
2,2.850,-272,220
2,2.883,-274,222
2,2.911,-276,224
2,2.950,-277,225
3,0.001,-9,-282
3,0.168,-8,-279
3,0.184,-8,-276
3,0.201,-8,-274
3,0.218,-8,-272
3,0.234,-8,-271
3,0.250,-8,-269
3,0.284,-8,-265
3,0.301,-8,-261
3,0.317,-7,-258
3,0.334,-7,-255
3,0.351,-7,-254
3,0.368,-7,-252
3,0.385,-7,-250
3,0.400,-7,-248
3,0.417,-7,-247
3,0.434,-7,-244
3,0.450,-7,-241
3,0.467,-6,-239
3,0.484,-6,-238
3,0.501,-6,-236
3,0.518,-6,-234
3,0.534,-6,-233
3,0.567,-6,-232
3,0.584,-6,-231
3,0.602,-6,-230
3,0.618,-5,-229
3,0.648,-5,-226
3,0.668,-4,-225
3,0.684,-4,-224
3,0.701,-4,-222
3,0.717,-4,-220
3,0.734,-4,-219
3,0.750,-4,-218
3,0.767,-4,-216
3,0.801,-3,-214
3,0.852,-3,-213
3,0.868,-2,-212
3,0.902,-2,-211
3,0.921,-2,-210
3,0.938,-2,-209
3,0.951,-2,-208
3,0.971,-2,-207
3,0.985,-2,-206
3,1.002,-2,-204
3,1.018,-2,-203
3,1.036,-2,-201
3,1.052,-2,-199
3,1.069,-2,-198
3,1.085,-1,-197
3,1.103,-1,-196
3,1.126,-1,-192
3,1.148,-1,-190
3,1.166,-1,-186
3,1.184,-1,-183
3,1.200,-1,-180
3,1.217,-1,-179
3,1.233,-1,-176
3,1.250,-1,-172
3,1.266,-2,-166
3,1.283,-2,-162
3,1.300,-4,-156
3,1.316,-6,-150
3,1.333,-8,-144
3,1.350,-8,-142
3,1.366,-10,-136
3,1.383,-12,-131
3,1.399,-12,-128
3,1.416,-13,-124
3,1.433,-14,-120
3,1.449,-14,-116
3,1.467,-15,-112
3,1.484,-15,-110
3,1.500,-16,-106
3,1.516,-16,-103
3,1.533,-16,-101
3,1.549,-16,-100
3,1.566,-17,-98
3,1.583,-17,-95
3,1.599,-18,-92
3,1.616,-18,-90
3,1.633,-18,-88
3,1.649,-18,-85
3,1.666,-18,-82
3,1.699,-19,-80
3,1.716,-19,-78
3,1.733,-19,-76
3,1.749,-20,-74
3,1.766,-20,-72
3,1.783,-20,-70
3,1.799,-20,-67
3,1.816,-20,-66
3,1.833,-20,-64
3,1.850,-20,-62
3,1.867,-20,-60
3,1.884,-21,-59
3,1.900,-22,-56
3,1.917,-22,-53
3,1.934,-24,-49
3,1.951,-24,-47
3,1.967,-26,-44
3,1.983,-28,-40
3,2.000,-30,-36
3,2.016,-31,-33
3,2.033,-34,-28
3,2.050,-37,-20
3,2.066,-42,-11
3,2.083,-44,-6
3,2.100,-50,6
3,2.116,-57,16
3,2.133,-64,28
3,2.149,-68,33
3,2.166,-76,44
3,2.183,-83,54
3,2.199,-90,64
3,2.216,-93,69
3,2.233,-101,80
3,2.250,-109,91
3,2.266,-116,100
3,2.283,-119,104
3,2.300,-126,112
3,2.316,-133,122
3,2.333,-143,134
3,2.349,-150,142
3,2.366,-160,154
3,2.383,-168,163
3,2.400,-175,171
3,2.416,-179,175
3,2.433,-188,184
3,2.449,-197,194
3,2.466,-204,200
3,2.483,-206,202
3,2.499,-209,206
3,2.516,-212,209
