trialNum,LineNum,presentedTarget,status,movementTime,timeInSession,timeUntilFingerMoved,timeUntilFingerLifted,timeUntilTarget,text.position,text.position.x,text.target,target,endPoint
1,6,5,OK,1.38,14,0.437,2.08,0.452,0:258,0,5,5,5
2,2,1,ERR_InvalidAngle,0,17.6,0.203,1.32,0.219,0:258,0,1,1,N/A
3,3,2,ERR_FingerLifted,0,22.9,0.3,2.87,0.317,0:258,0,2,2,N/A
4,9,8,OK,1.12,29.5,0.385,1.8,0.402,0:258,0,8,8,7.68
5,11,10,OK,1.1,34.8,0.235,1.65,0.251,0:258,0,10,10,9.78
6,3,2,OK,0.936,40.1,0.386,1.58,0.401,0:258,0,2,2,1.43
7,2,1,OK,0.932,44.4,0.352,1.61,0.369,0:258,0,1,1,0.986
8,7,6,OK,1.15,48.2,0.236,1.71,0.252,0:258,0,6,6,6.31
9,8,7,OK,1.05,51.2,0.286,1.64,0.301,0:258,0,7,7,7.19
10,5,4,OK,0.95,53.9,0.286,1.55,0.302,0:258,0,4,4,3.29
11,4,3,OK,0.849,56.5,0.168,1.32,0.185,0:258,0,3,3,2.69
12,10,9,OK,1.03,59.4,0.252,1.6,0.269,0:258,0,9,9,8.86
