trial,time,x,y
2,0.000,-8,-290
2,0.067,-9,-288
2,0.101,-9,-286
2,0.119,-9,-285
2,0.136,-9,-283
2,0.153,-9,-281
2,0.169,-8,-280
2,0.186,-8,-279
2,0.203,-8,-278
2,0.252,-8,-277
2,0.269,-8,-276
2,0.303,-8,-275
2,0.320,-8,-274
2,0.336,-8,-272
2,0.353,-8,-269
2,0.370,-8,-268
2,0.401,-8,-260
2,0.415,-8,-258
2,0.432,-7,-254
2,0.449,-7,-250
2,0.465,-7,-248
2,0.482,-6,-243
2,0.500,-6,-240
2,0.516,-6,-236
2,0.534,-6,-232
2,0.549,-6,-231
2,0.567,-6,-228
2,0.584,-6,-225
2,0.600,-6,-222
2,0.634,-6,-220
2,0.650,-6,-218
2,0.666,-6,-216
2,0.683,-6,-214
2,0.700,-7,-212
2,0.717,-7,-210
2,0.733,-8,-208
2,0.751,-8,-207
2,0.766,-8,-205
2,0.784,-8,-204
2,0.801,-8,-202
2,0.834,-8,-200
2,0.850,-8,-199
2,0.868,-9,-198
2,0.900,-9,-196
2,0.917,-10,-196
2,0.934,-10,-195
2,0.950,-10,-194
2,0.984,-10,-193
2,1.000,-10,-192
2,1.034,-11,-191
2,1.051,-11,-190
2,1.067,-11,-189
2,1.084,-12,-189
2,1.100,-12,-188
2,1.133,-12,-187
2,1.150,-12,-186
2,1.183,-12,-184
2,1.222,-13,-182
2,1.247,-14,-180
2,1.266,-15,-179
2,1.282,-16,-178
2,1.299,-17,-176
2,1.315,-18,-174
2,1.332,-20,-172
2,1.349,-21,-171
2,1.365,-23,-168
2,1.382,-26,-166
2,1.398,-28,-163
2,1.415,-29,-162
2,1.432,-32,-159
2,1.448,-36,-156
2,1.465,-39,-152
2,1.482,-41,-150
2,1.499,-44,-147
2,1.515,-48,-143
2,1.533,-52,-139
2,1.550,-53,-137
2,1.566,-56,-133
2,1.583,-59,-129
2,1.600,-61,-126
2,1.616,-62,-124
2,1.633,-64,-122
2,1.650,-67,-118
2,1.667,-69,-116
2,1.687,-71,-112
2,1.715,-74,-108
2,1.733,-75,-106
2,1.750,-76,-104
2,1.767,-76,-103
2,1.783,-77,-101
2,1.799,-78,-99
2,1.816,-79,-96
2,1.834,-79,-95
2,1.850,-80,-93
2,1.866,-80,-90
2,1.883,-81,-88
2,1.901,-82,-87
2,1.917,-82,-85
2,1.933,-82,-83
2,1.951,-83,-81
2,1.966,-83,-80
2,1.983,-84,-77
2,2.000,-84,-74
2,2.017,-84,-72
2,2.032,-85,-71
2,2.050,-86,-68
2,2.067,-86,-66
2,2.084,-87,-64
2,2.100,-87,-63
2,2.116,-88,-60
2,2.133,-90,-58
2,2.150,-91,-56
2,2.166,-92,-54
2,2.183,-93,-52
2,2.200,-94,-50
2,2.216,-96,-48
2,2.249,-97,-46
2,2.267,-98,-45
2,2.283,-98,-44
2,2.316,-99,-42
2,2.333,-100,-42
2,2.350,-100,-40
2,2.383,-101,-39
2,2.400,-102,-38
2,2.420,-102,-36
2,2.451,-102,-34
2,2.466,-103,-32
2,2.484,-103,-31
2,2.500,-103,-29
2,2.517,-103,-28
2,2.533,-102,-26
2,2.550,-102,-24
2,2.567,-101,-22
2,2.583,-100,-18
2,2.600,-99,-16
2,2.616,-98,-14
2,2.633,-98,-12
2,2.649,-96,-10
2,2.667,-96,-9
2,2.682,-95,-7
2,2.699,-94,-6
2,2.716,-94,-5
2,2.733,-94,-4
2,2.749,-94,-2
2,2.766,-94,-1
2,2.783,-94,0
2,2.800,-94,2
2,2.816,-94,3
2,2.833,-94,4
2,2.854,-95,7
2,2.866,-95,8
2,2.883,-96,10
2,2.899,-96,12
2,2.933,-97,14
2,2.950,-97,16
2,2.966,-97,18
2,2.983,-98,20
2,2.999,-98,22
2,3.016,-99,24
2,3.049,-100,26
2,3.066,-101,28
2,3.083,-102,30
2,3.100,-104,31
2,3.116,-104,32
2,3.133,-106,34
2,3.150,-108,36
2,3.166,-111,38
2,3.182,-112,39
2,3.200,-114,40
2,3.216,-116,42
2,3.233,-118,44
2,3.249,-120,44
2,3.265,-122,46
2,3.282,-126,47
2,3.300,-129,48
2,3.316,-131,49
2,3.332,-134,51
2,3.349,-138,52
2,3.366,-142,54
2,3.383,-144,56
2,3.399,-148,58
2,3.415,-153,62
2,3.432,-158,65
2,3.449,-160,67
2,3.466,-165,71
2,3.482,-171,76
2,3.500,-177,82
2,3.516,-180,84
2,3.533,-185,90
2,3.549,-192,97
2,3.566,-198,105
2,3.582,-201,109
2,3.599,-208,118
2,3.615,-215,125
2,3.632,-222,132
2,3.649,-226,136
2,3.665,-232,142
2,3.682,-238,149
2,3.699,-244,156
2,3.716,-246,158
2,3.732,-250,163
2,3.749,-253,167
2,3.765,-256,171
2,3.782,-257,174
2,3.799,-260,177
2,3.816,-262,181
2,3.832,-264,184
2,3.849,-264,186
2,3.866,-266,189
2,3.882,-268,192
2,3.900,-271,196
2,3.915,-272,197
2,3.932,-274,200
2,3.948,-275,202
2,3.968,-276,205
2,3.983,-278,208
2,3.999,-279,208
2,4.015,-281,211
2,4.032,-282,213
2,4.048,-284,214
2,4.065,-285,216
2,4.082,-287,218
2,4.098,-289,219
2,4.115,-290,220
2,4.132,-291,221
2,4.160,-293,223
2,4.181,-294,224
2,4.199,-295,225
2,4.216,-296,226
2,4.233,-298,228
2,4.266,-299,229
2,4.282,-300,230
2,4.299,-300,231
2,4.315,-301,232
2,4.338,-302,232
2,4.349,-302,233
3,0.000,2,-272
3,0.134,1,-272
3,0.151,0,-271
3,0.168,0,-270
3,0.203,0,-268
3,0.234,0,-264
3,0.252,0,-263
3,0.269,1,-262
3,0.284,1,-261
3,0.300,1,-260
3,0.350,1,-259
3,0.366,1,-258
3,0.418,2,-257
3,0.435,2,-256
3,0.485,2,-254
3,0.501,2,-253
3,0.518,2,-252
3,0.534,2,-250
3,0.552,2,-248
3,0.568,2,-246
3,0.587,2,-243
3,0.601,2,-242
3,0.618,2,-239
3,0.634,1,-236
3,0.651,0,-232
3,0.673,0,-227
3,0.684,-1,-225
3,0.701,-2,-222
3,0.717,-2,-218
3,0.736,-3,-217
3,0.751,-4,-214
3,0.776,-4,-208
3,0.797,-6,-205
3,0.817,-6,-203
3,0.836,-6,-201
3,0.851,-7,-199
3,0.868,-8,-198
3,0.885,-8,-196
3,0.917,-9,-193
3,0.934,-10,-191
3,0.955,-10,-187
3,0.967,-11,-186
3,0.989,-11,-184
3,1.000,-12,-182
3,1.018,-12,-180
3,1.034,-13,-176
3,1.065,-14,-169
3,1.084,-14,-165
3,1.100,-15,-161
3,1.116,-15,-159
3,1.132,-15,-155
3,1.149,-15,-150
3,1.166,-15,-146
3,1.182,-15,-143
3,1.199,-15,-137
3,1.216,-15,-131
3,1.233,-15,-124
3,1.250,-15,-118
3,1.267,-15,-115
3,1.284,-16,-108
3,1.301,-16,-102
3,1.318,-16,-96
3,1.333,-16,-94
3,1.350,-16,-89
3,1.366,-16,-84
3,1.383,-15,-80
3,1.400,-15,-78
3,1.417,-15,-75
3,1.434,-14,-72
3,1.450,-14,-69
3,1.467,-14,-68
3,1.483,-12,-65
3,1.500,-12,-62
3,1.517,-11,-60
3,1.533,-10,-58
3,1.550,-9,-54
3,1.567,-7,-51
3,1.583,-5,-48
3,1.600,-4,-46
3,1.616,-2,-42
3,1.633,0,-38
3,1.650,2,-34
3,1.667,3,-32
3,1.684,6,-28
3,1.700,10,-22
3,1.717,13,-17
3,1.739,16,-12
3,1.756,19,-8
3,1.765,21,-6
3,1.782,24,-2
3,1.798,26,0
3,1.815,29,5
3,1.832,32,9
3,1.848,36,13
3,1.865,37,16
3,1.882,41,20
3,1.900,44,24
3,1.916,48,28
3,1.932,50,30
3,1.949,53,35
3,1.966,57,40
3,1.983,62,44
3,2.000,64,46
3,2.016,68,51
3,2.033,73,56
3,2.049,78,60
3,2.067,82,65
3,2.083,85,67
3,2.100,90,71
3,2.116,95,75
3,2.133,100,79
3,2.149,102,80
3,2.166,106,83
3,2.183,108,86
3,2.199,112,90
3,2.216,114,92
3,2.233,118,96
3,2.250,120,99
3,2.266,126,105
3,2.284,128,107
3,2.299,133,113
3,2.317,140,120
3,2.333,148,128
3,2.350,152,132
3,2.366,159,138
3,2.383,165,142
3,2.400,170,146
3,2.416,172,148
3,2.433,176,151
3,2.450,178,152
3,2.466,180,154
3,2.483,180,155
3,2.500,182,156
3,2.516,182,158
3,2.534,182,159
3,2.549,182,160
3,2.566,183,162
3,2.583,184,164
3,2.600,184,167
3,2.617,184,169
3,2.633,185,172
3,2.650,186,176
3,2.666,186,180
3,2.683,187,181
3,2.699,187,185
3,2.716,188,188
3,2.733,188,191
3,2.752,188,194
3,2.766,188,196
3,2.783,188,198
3,2.799,188,200
3,2.821,188,203
3,2.848,188,206
3,2.867,188,208
3,2.881,188,210
3,2.900,186,212
3,2.917,186,214
3,2.935,184,216
3,2.966,184,218
3,2.983,182,219
3,3.003,182,220
3,3.031,180,222
3,3.067,180,223
3,3.100,179,224
3,3.166,179,225
3,3.184,178,226
3,3.250,178,227
4,0.000,-4,-291
4,0.087,-5,-289
4,0.104,-7,-286
4,0.120,-9,-282
4,0.137,-10,-279
4,0.153,-11,-278
4,0.171,-12,-276
4,0.188,-12,-274
4,0.204,-12,-272
4,0.237,-12,-270
4,0.253,-13,-270
4,0.271,-13,-269
4,0.301,-13,-268
4,0.319,-13,-266
4,0.351,-14,-265
4,0.368,-14,-263
4,0.384,-14,-262
4,0.401,-15,-260
4,0.418,-15,-257
4,0.435,-16,-254
4,0.452,-16,-250
4,0.473,-16,-246
4,0.491,-16,-244
4,0.515,-16,-241
4,0.534,-16,-238
4,0.550,-16,-235
4,0.567,-16,-231
4,0.584,-16,-228
4,0.600,-15,-226
4,0.617,-15,-223
4,0.634,-14,-220
4,0.651,-14,-217
4,0.667,-14,-215
4,0.684,-13,-211
4,0.701,-13,-207
4,0.717,-12,-204
4,0.734,-12,-202
4,0.750,-12,-199
4,0.767,-12,-196
4,0.784,-12,-192
4,0.801,-12,-190
4,0.817,-12,-187
4,0.834,-12,-184
4,0.850,-12,-182
4,0.883,-11,-179
4,0.900,-11,-176
4,0.917,-10,-173
4,0.934,-10,-171
4,0.950,-10,-168
4,0.967,-8,-164
4,0.984,-8,-162
4,1.000,-6,-158
4,1.017,-5,-153
4,1.033,-3,-148
4,1.050,0,-142
4,1.067,2,-140
4,1.084,6,-133
4,1.100,11,-126
4,1.120,16,-119
4,1.139,21,-112
