trial,time,x,y
1,0.001,3,-283
1,0.301,2,-282
1,0.317,2,-281
1,0.351,1,-281
1,0.367,1,-280
1,0.385,1,-279
1,0.400,1,-278
1,0.417,1,-276
1,0.434,1,-275
1,0.450,2,-273
1,0.467,2,-271
1,0.484,2,-269
1,0.516,2,-266
1,0.534,2,-264
1,0.550,2,-263
1,0.567,3,-262
1,0.583,3,-261
1,0.600,3,-259
1,0.616,3,-257
1,0.633,3,-256
1,0.650,4,-254
1,0.666,4,-252
1,0.683,4,-251
1,0.700,5,-249
1,0.716,5,-248
1,0.733,5,-247
1,0.750,5,-245
1,0.783,5,-243
1,0.800,5,-241
1,0.816,5,-239
1,0.850,5,-237
1,0.867,5,-235
1,0.883,5,-232
1,0.900,5,-231
1,0.916,4,-228
1,0.933,3,-226
1,0.950,3,-224
1,0.967,3,-223
1,0.983,3,-221
1,1.000,3,-219
1,1.016,2,-216
1,1.033,2,-214
1,1.050,1,-211
1,1.066,0,-207
1,1.083,-1,-204
1,1.100,-1,-202
1,1.116,-3,-197
1,1.133,-5,-191
1,1.149,-7,-186
1,1.166,-9,-184
1,1.183,-12,-179
1,1.200,-15,-173
1,1.216,-16,-171
1,1.233,-19,-167
1,1.250,-21,-163
1,1.266,-25,-157
1,1.283,-29,-151
1,1.300,-32,-148
1,1.316,-36,-142
1,1.333,-41,-135
1,1.350,-46,-128
1,1.366,-49,-124
1,1.383,-55,-116
1,1.400,-61,-109
1,1.416,-69,-101
1,1.433,-73,-97
1,1.449,-80,-89
1,1.466,-88,-80
1,1.483,-95,-72
1,1.500,-99,-67
1,1.517,-107,-59
1,1.533,-113,-50
1,1.550,-118,-41
1,1.567,-121,-37
1,1.583,-127,-29
1,1.600,-132,-20
1,1.617,-136,-11
1,1.633,-139,-7
1,1.650,-144,3
1,1.666,-149,11
1,1.683,-153,21
1,1.700,-154,26
1,1.716,-157,36
1,1.733,-161,47
1,1.750,-165,56
1,1.766,-167,61
1,1.783,-170,69
1,1.800,-173,79
1,1.816,-175,87
1,1.833,-176,91
1,1.850,-179,100
1,1.866,-182,108
1,1.883,-185,116
1,1.900,-187,119
1,1.916,-189,127
1,1.933,-191,134
1,1.949,-193,141
1,1.966,-195,144
1,1.983,-197,151
1,1.999,-199,158
1,2.017,-203,165
1,2.033,-204,168
1,2.050,-206,174
1,2.066,-208,180
1,2.083,-209,186
1,2.100,-210,189
1,2.117,-211,194
1,2.133,-213,200
1,2.150,-213,206
1,2.166,-213,209
1,2.184,-214,213
1,2.200,-215,219
1,2.216,-215,223
1,2.233,-215,226
1,2.250,-215,230
1,2.266,-216,234
1,2.283,-216,237
1,2.300,-216,239
1,2.316,-217,241
1,2.333,-217,245
1,2.350,-217,247
1,2.366,-217,248
1,2.383,-217,250
1,2.399,-217,251
1,2.416,-217,253
1,2.449,-217,254
1,2.466,-217,255
1,2.500,-217,256
1,2.516,-216,257
2,0.000,-3,-278
2,0.268,-2,-277
2,0.285,-2,-276
2,0.301,-1,-273
2,0.318,-1,-269
2,0.350,0,-265
2,0.367,1,-263
2,0.383,1,-262
2,0.400,1,-260
2,0.417,1,-259
2,0.434,2,-256
2,0.450,3,-253
2,0.467,3,-250
2,0.483,3,-249
2,0.500,3,-247
2,0.517,3,-244
2,0.534,3,-242
2,0.550,3,-241
2,0.567,3,-238
2,0.583,3,-235
2,0.600,3,-231
2,0.617,3,-230
2,0.634,3,-227
2,0.650,3,-224
2,0.666,3,-221
2,0.684,3,-219
2,0.700,2,-216
2,0.717,2,-211
2,0.733,1,-208
2,0.750,1,-207
2,0.767,1,-203
2,0.783,1,-199
2,0.800,1,-195
2,0.817,1,-193
2,0.833,1,-188
2,0.850,1,-184
2,0.867,2,-178
2,0.883,2,-175
2,0.900,3,-169
2,0.917,4,-161
2,0.933,6,-153
2,0.950,7,-149
2,0.966,11,-139
2,0.983,15,-129
2,1.000,18,-119
2,1.017,20,-113
2,1.033,25,-103
2,1.050,31,-92
2,1.067,37,-83
2,1.083,40,-78
2,1.100,46,-68
2,1.117,52,-59
2,1.133,59,-49
2,1.150,62,-45
2,1.166,69,-35
2,1.183,76,-27
2,1.200,83,-17
2,1.216,86,-13
2,1.233,92,-4
2,1.250,99,5
2,1.267,105,13
2,1.283,108,18
2,1.300,112,25
2,1.316,116,32
2,1.333,120,40
2,1.350,122,43
2,1.367,127,51
2,1.383,130,59
2,1.400,134,67
2,1.416,136,71
2,1.433,141,79
2,1.450,145,87
2,1.466,149,95
2,1.483,151,99
2,1.499,155,107
2,1.516,160,114
2,1.533,165,121
2,1.550,167,125
2,1.566,171,131
2,1.583,175,139
2,1.600,179,145
2,1.617,182,149
2,1.633,186,155
2,1.649,189,161
2,1.666,193,167
2,1.683,194,169
2,1.700,197,175
2,1.716,200,179
2,1.733,202,184
2,1.750,203,186
